Time,AES ID,DP AES Owner,Channel Name,Ocean Region,GES ID (octal),Channel Bearer,Channel Unit ID,Channel Type,Superframe Number,Frame Number,Slot Number,SU Number,SU Type,SU Type Code,SU Contents,Q Number,Reference Number,Ack Control,SDM Figure,CRC Correct,Missed T-Channel Burst,Broadcast,Rx Power (dBm),C/No,Frequency Offset (Hz),Estimated BER,Burst Timing Offset (microseconds)
7/03/2014 17:07:39.709,35200217,SITADP (3047),IOR-T1200-0-3718,IOR,305,,12,T-Channel RX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,136,,10620
7/03/2014 17:07:39.869,35200217,SITADP (3047),IOR-T1200-0-3718,IOR,305,,12,T-Channel RX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,136,,10620
7/03/2014 17:07:40.030,35200217,SITADP (3047),IOR-T1200-0-3718,IOR,305,,12,T-Channel RX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,135,,10620
7/03/2014 17:07:40.189,35200217,SITADP (3047),IOR-T1200-0-3718,IOR,305,,12,T-Channel RX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,135,,10620
7/03/2014 17:07:40.349,35200217,SITADP (3047),IOR-T1200-0-3718,IOR,305,,12,T-Channel RX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,135,,10620
7/03/2014 17:07:40.509,35200217,SITADP (3047),IOR-T1200-0-3718,IOR,305,,12,T-Channel RX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,135,,10620
7/03/2014 17:07:40.673,35200217,SITADP (3047),IOR-T1200-0-3718,IOR,305,,12,T-Channel RX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,135,,10620
7/03/2014 17:07:40.829,35200217,SITADP (3047),IOR-T1200-0-3718,IOR,305,,12,T-Channel RX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,135,,10620
7/03/2014 17:07:40.989,35200217,SITADP (3047),IOR-T1200-0-3718,IOR,305,,12,T-Channel RX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,135,,10620
7/03/2014 17:07:41.029,35200217,SITADP (3047),IOR-T1200-0-3718,IOR,305,,12,T-Channel RX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,135,,10620
7/03/2014 17:07:42.762,35200217,SITADP (3047),IOR-T1200-0-3718,IOR,305,,12,T-Channel RX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,135,,10620
7/03/2014 17:07:42.909,35200217,SITADP (3047),IOR-T1200-0-3718,IOR,305,,12,T-Channel RX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,135,,10620
7/03/2014 17:07:43.093,35200217,SITADP (3047),IOR-T1200-0-3718,IOR,305,,12,T-Channel RX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,135,,10620
7/03/2014 17:07:43.258,35200217,SITADP (3047),IOR-T1200-0-3718,IOR,305,,12,T-Channel RX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,135,,10620
7/03/2014 17:07:43.405,35200217,SITADP (3047),IOR-T1200-0-3718,IOR,305,,12,T-Channel RX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,135,,10620
7/03/2014 17:07:43.549,35200217,SITADP (3047),IOR-T1200-0-3718,IOR,305,,12,T-Channel RX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,135,,10620
7/03/2014 17:07:43.743,35200217,SITADP (3047),IOR-T1200-0-3718,IOR,305,,12,T-Channel RX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,136,,10620
7/03/2014 17:07:43.869,35200217,SITADP (3047),IOR-T1200-0-3718,IOR,305,,12,T-Channel RX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,136,,10620
7/03/2014 17:07:44.029,35200217,SITADP (3047),IOR-T1200-0-3718,IOR,305,,12,T-Channel RX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,134,,10620
7/03/2014 17:07:44.197,35200217,SITADP (3047),IOR-T1200-0-3718,IOR,305,,12,T-Channel RX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,134,,10620
7/03/2014 17:07:44.389,35200217,SITADP (3047),IOR-T1200-0-3718,IOR,305,,12,T-Channel RX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,135,,10620
7/03/2014 17:07:44.517,35200217,SITADP (3047),IOR-T1200-0-3718,IOR,305,,12,T-Channel RX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,135,,10620
7/03/2014 17:07:44.669,35200217,SITADP (3047),IOR-T1200-0-3718,IOR,305,,12,T-Channel RX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,135,,10620
7/03/2014 17:07:44.829,35200217,SITADP (3047),IOR-T1200-0-3718,IOR,305,,12,T-Channel RX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,135,,10620
7/03/2014 17:07:44.989,35200217,SITADP (3047),IOR-T1200-0-3718,IOR,305,,12,T-Channel RX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,135,,10620
7/03/2014 17:07:45.905,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,0x62 - Acknowledge User Data,,,,,,,,,,,,,,
7/03/2014 17:07:46.905,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,0x71 - User Data (ISU) - RLS,,,,,,,,,,,,,,
7/03/2014 17:07:46.905,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,,,
7/03/2014 17:07:46.905,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,,,
7/03/2014 17:07:46.905,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,,,
7/03/2014 17:07:48.907,35200217,SITADP (3047),IOR-R1200-0-36ED,IOR,305,,4,R-Channel RX,,,,,0x62 - Acknowledge User Data (R-channel),,,,,,,,,,,,131,,15620
7/03/2014 18:03:41.405,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,0x71 - User Data (ISU) - RLS,,,,,,,,,,,,,,
7/03/2014 18:03:41.405,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,,,
7/03/2014 18:03:41.405,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,,,
7/03/2014 18:03:41.405,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,,,
7/03/2014 18:03:41.405,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,,,
7/03/2014 18:03:41.405,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,,,
7/03/2014 18:03:41.405,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,,,
7/03/2014 18:03:41.405,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,,,
7/03/2014 18:03:41.405,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,,,
7/03/2014 18:03:41.405,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,,,
7/03/2014 18:03:41.405,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,,,
7/03/2014 18:03:41.405,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,,,
7/03/2014 18:03:41.405,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,,,
7/03/2014 18:03:41.405,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,,,
7/03/2014 18:03:41.405,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,,,
7/03/2014 18:03:41.405,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,,,
7/03/2014 18:03:41.405,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,,,
7/03/2014 18:03:41.405,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,,,
7/03/2014 18:03:41.405,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,,,
7/03/2014 18:03:41.405,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,,,
7/03/2014 18:03:41.405,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,,,
7/03/2014 18:03:41.405,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,,,
7/03/2014 18:03:41.405,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,,,
7/03/2014 18:03:41.405,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,,,
7/03/2014 18:03:41.405,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,,,
7/03/2014 18:03:41.405,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,,,
7/03/2014 18:03:41.905,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,,,
7/03/2014 18:03:41.905,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,,,
7/03/2014 18:03:41.905,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,,,
7/03/2014 18:03:41.905,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,,,
7/03/2014 18:03:41.905,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,,,
7/03/2014 18:03:50.905,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,0x61 - Request for Acknowledge (RQA) User Data,,,,,,,,,,,,,,
7/03/2014 18:04:00.905,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,0x61 - Request for Acknowledge (RQA) User Data,,,,,,,,,,,,,,
7/03/2014 18:04:08.905,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,0x61 - Request for Acknowledge (RQA) User Data,,,,,,,,,,,,,,
7/03/2014 18:04:19.420,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,0x61 - Request for Acknowledge (RQA) User Data,,,,,,,,,,,,,,
7/03/2014 18:04:29.413,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,0x61 - Request for Acknowledge (RQA) User Data,,,,,,,,,,,,,,
7/03/2014 18:05:11.405,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,,,
7/03/2014 18:05:11.405,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,,,
7/03/2014 18:05:11.405,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,,,
7/03/2014 18:05:11.405,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,,,
7/03/2014 18:05:11.405,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,,,
7/03/2014 18:05:11.405,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,,,
7/03/2014 18:05:11.405,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,,,
7/03/2014 18:05:11.405,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,0x71 - User Data (ISU) - RLS,,,,,,,,,,,,,,
7/03/2014 18:05:11.405,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,,,
7/03/2014 18:05:11.405,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,,,
7/03/2014 18:05:11.405,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,,,
7/03/2014 18:05:11.405,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,,,
7/03/2014 18:05:11.405,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,,,
7/03/2014 18:05:11.405,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,,,
7/03/2014 18:05:11.405,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,,,
7/03/2014 18:05:11.405,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,,,
7/03/2014 18:05:11.405,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,,,
7/03/2014 18:05:11.405,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,,,
7/03/2014 18:05:11.405,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,,,
7/03/2014 18:05:11.405,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,,,
7/03/2014 18:05:11.405,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,,,
7/03/2014 18:05:11.405,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,,,
7/03/2014 18:05:11.405,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,,,
7/03/2014 18:05:11.405,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,,,
7/03/2014 18:05:11.405,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,,,
7/03/2014 18:05:11.405,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,,,
7/03/2014 18:05:11.905,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,,,
7/03/2014 18:05:11.905,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,,,
7/03/2014 18:05:11.905,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,,,
7/03/2014 18:05:11.905,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,,,
7/03/2014 18:05:11.905,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,,,
7/03/2014 18:05:21.905,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,0x61 - Request for Acknowledge (RQA) User Data,,,,,,,,,,,,,,
7/03/2014 18:05:32.405,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,0x61 - Request for Acknowledge (RQA) User Data,,,,,,,,,,,,,,
7/03/2014 18:05:42.405,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,0x61 - Request for Acknowledge (RQA) User Data,,,,,,,,,,,,,,
7/03/2014 18:05:51.405,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,0x61 - Request for Acknowledge (RQA) User Data,,,,,,,,,,,,,,
7/03/2014 18:05:59.905,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,0x61 - Request for Acknowledge (RQA) User Data,,,,,,,,,,,,,,
7/03/2014 18:25:27.421,35200217,SITADP (3047),IOR-R600-0-36E1,IOR,305,,8,R-Channel RX,,,,,0x10 - Log-on Request (ISU)/Log-on Flight Information (SSU),,,,,,,,,,,,142,,17120
7/03/2014 18:25:28.852,35200217,SITADP (3047),IOR-P600-0-36FC,IOR,305,,10,P-Channel TX,,,,,0x11 - Log-on Confirm,,,,,,,,,,,,,,
7/03/2014 18:25:29.572,35200217,SITADP (3047),IOR-P600-0-36FC,IOR,305,,10,P-Channel TX,,,,,0x40 - P-/R-Channel Control (ISU),,,,,,,,,,,,,,
7/03/2014 18:25:29.572,35200217,SITADP (3047),IOR-P600-0-36FC,IOR,305,,10,P-Channel TX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,,,
7/03/2014 18:25:30.213,35200217,SITADP (3047),IOR-P600-0-36FC,IOR,305,,10,P-Channel TX,,,,,0x41 - T-Channel Control (ISU),,,,,,,,,,,,,,
7/03/2014 18:25:30.213,35200217,SITADP (3047),IOR-P600-0-36FC,IOR,305,,10,P-Channel TX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,,,
7/03/2014 18:25:34.461,35200217,SITADP (3047),IOR-R1200-0-36ED,IOR,305,,4,R-Channel RX,,,,,0x15 - Log-on/Log-off Acknowledge,,,,,,,,,,,,273,,51700
7/03/2014 18:25:35.408,35200217,SITADP (3047),IOR-P10500-0-386B,IOR,305,,10,P-Channel TX,,,,,0x15 - Log-on/Log-off Acknowledge,,,,,,,,,,,,,,
7/03/2014 18:27:03.905,35200217,SITADP (3047),IOR-R1200-0-36ED,IOR,305,,4,R-Channel RX,,,,,Eleven Octet User Data,,,,,,,,,,,,176,,12560
7/03/2014 18:27:04.405,35200217,SITADP (3047),IOR-R1200-0-36ED,IOR,305,,4,R-Channel RX,,,,,Four Octet User Data,,,,,,,,,,,,175,,12520
7/03/2014 18:27:04.907,35200217,SITADP (3047),IOR-P10500-0-386B,IOR,305,,10,P-Channel TX,,,,,0x62 - Acknowledge User Data,,,,,,,,,,,,,,
7/03/2014 18:27:06.407,35200217,SITADP (3047),IOR-P10500-0-386B,IOR,305,,10,P-Channel TX,,,,,0x71 - User Data (ISU) - RLS,,,,,,,,,,,,,,
7/03/2014 18:27:06.407,35200217,SITADP (3047),IOR-P10500-0-386B,IOR,305,,10,P-Channel TX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,,,
7/03/2014 18:27:08.404,35200217,SITADP (3047),IOR-R1200-0-36ED,IOR,305,,4,R-Channel RX,,,,,0x62 - Acknowledge User Data (R-channel),,,,,,,,,,,,172,,12520
7/03/2014 18:28:05.904,35200217,SITADP (3047),IOR-R1200-0-36ED,IOR,305,,4,R-Channel RX,,,,,0x22 - Access Request (R/T-Channel),,,,,,,,,,,,144,,12500
7/03/2014 18:28:06.407,35200217,SITADP (3047),IOR-P10500-0-386B,IOR,305,,10,P-Channel TX,,,,,0x51 - T-Channel Assignment,,,,,,,,,,,,,,
7/03/2014 18:28:10.260,35200217,SITADP (3047),IOR-T1200-0-36D7,IOR,305,,8,T-Channel RX,,,,,0x71 - User Data (ISU) - RLS,,,,,,,,,,,,148,,7540
7/03/2014 18:28:10.398,35200217,SITADP (3047),IOR-T1200-0-36D7,IOR,305,,8,T-Channel RX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,148,,7540
7/03/2014 18:28:10.559,35200217,SITADP (3047),IOR-T1200-0-36D7,IOR,305,,8,T-Channel RX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,147,,7540
7/03/2014 18:28:10.718,35200217,SITADP (3047),IOR-T1200-0-36D7,IOR,305,,8,T-Channel RX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,147,,7540
7/03/2014 18:28:10.879,35200217,SITADP (3047),IOR-T1200-0-36D7,IOR,305,,8,T-Channel RX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,147,,7540
7/03/2014 18:28:11.054,35200217,SITADP (3047),IOR-T1200-0-36D7,IOR,305,,8,T-Channel RX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,147,,7540
7/03/2014 18:28:11.907,35200217,SITADP (3047),IOR-P10500-0-386B,IOR,305,,10,P-Channel TX,,,,,0x62 - Acknowledge User Data,,,,,,,,,,,,,,
7/03/2014 18:28:12.907,35200217,SITADP (3047),IOR-P10500-0-386B,IOR,305,,10,P-Channel TX,,,,,0x71 - User Data (ISU) - RLS,,,,,,,,,,,,,,
7/03/2014 18:28:12.907,35200217,SITADP (3047),IOR-P10500-0-386B,IOR,305,,10,P-Channel TX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,,,
7/03/2014 18:28:14.904,35200217,SITADP (3047),IOR-R1200-0-36ED,IOR,305,,4,R-Channel RX,,,,,0x62 - Acknowledge User Data (R-channel),,,,,,,,,,,,143,,12480
7/03/2014 18:39:52.907,35200217,SITADP (3047),IOR-P10500-0-386B,IOR,301,,10,P-Channel TX,,,,,0x20 - Access Request/Call Announcement Telephone/Circuit-Mode Data,,,,,,,,,,,,,,
7/03/2014 18:39:52.907,35200217,SITADP (3047),IOR-P10500-0-386B,IOR,301,,10,P-Channel TX,,,,,0x33 - C-Channel Assignment (Regularity),,,,,,,,,,,,,,
7/03/2014 18:39:52.907,35200217,SITADP (3047),IOR-P10500-0-386B,IOR,301,,10,P-Channel TX,,,,,0x20 - Access Request/Call Announcement Telephone/Circuit-Mode Data,,,,,,,,,,,,,,
7/03/2014 18:39:52.907,35200217,SITADP (3047),IOR-P10500-0-386B,IOR,301,,10,P-Channel TX,,,,,0x33 - C-Channel Assignment (Regularity),,,,,,,,,,,,,,
7/03/2014 18:39:55.354,35200217,SITADP (3047),IOR-3730-21000,IOR,305,,6,C-Channel RX,,,,,0x30 - Call Progress - Test,,,,,,,,,,,,88,,
7/03/2014 18:39:55.664,35200217,SITADP (3047),IOR-3730-21000,IOR,305,,6,C-Channel RX,,,,,0x30 - Call Progress - Test,,,,,,,,,,,,87,,
7/03/2014 18:39:55.673,35200217,SITADP (3047),IOR-3730-21000,IOR,305,,6,C-Channel TX,,,,,0x30 - Call Progress - Test,,,,,,,,,,,,,,
7/03/2014 18:39:55.837,35200217,SITADP (3047),IOR-3730-21000,IOR,305,,6,C-Channel TX,,,,,0x30 - Call Progress - Test,,,,,,,,,,,,,,
7/03/2014 18:39:55.862,35200217,SITADP (3047),IOR-3730-21000,IOR,305,,6,C-Channel RX,,,,,0x30 - Call Progress - Test,,,,,,,,,,,,87,,
7/03/2014 18:39:55.988,35200217,SITADP (3047),IOR-3730-21000,IOR,305,,6,C-Channel TX,,,,,0x30 - Call Progress - Test,,,,,,,,,,,,,,
7/03/2014 18:39:55.999,35200217,SITADP (3047),IOR-3730-21000,IOR,305,,6,C-Channel RX,,,,,0x30 - Call Progress - Test,,,,,,,,,,,,87,,
7/03/2014 18:39:56.165,35200217,SITADP (3047),IOR-3730-21000,IOR,305,,6,C-Channel RX,,,,,0x30 - Call Progress - Test,,,,,,,,,,,,87,,
7/03/2014 18:39:56.173,35200217,SITADP (3047),IOR-3730-21000,IOR,305,,6,C-Channel TX,,,,,0x30 - Call Progress - Test,,,,,,,,,,,,,,
7/03/2014 18:39:56.215,35200217,SITADP (3047),IOR-373E-21000,IOR,305,,6,C-Channel RX,,,,,0x30 - Call Progress - Test,,,,,,,,,,,,86,,
7/03/2014 18:39:56.344,35200217,SITADP (3047),IOR-3730-21000,IOR,305,,6,C-Channel TX,,,,,0x30 - Call Progress - Test,,,,,,,,,,,,,,
7/03/2014 18:39:56.491,35200217,SITADP (3047),IOR-3730-21000,IOR,305,,6,C-Channel TX,,,,,0x30 - Call Progress - Test,,,,,,,,,,,,,,
7/03/2014 18:39:56.499,35200217,SITADP (3047),IOR-3730-21000,IOR,305,,6,C-Channel RX,,,,,0x30 - Call Progress - Test,,,,,,,,,,,,87,,
7/03/2014 18:39:56.524,35200217,SITADP (3047),IOR-373E-21000,IOR,305,,6,C-Channel TX,,,,,0x30 - Call Progress - Test,,,,,,,,,,,,,,
7/03/2014 18:39:56.524,35200217,SITADP (3047),IOR-373E-21000,IOR,305,,6,C-Channel RX,,,,,0x30 - Call Progress - Test,,,,,,,,,,,,86,,
7/03/2014 18:39:56.665,35200217,SITADP (3047),IOR-3730-21000,IOR,305,,6,C-Channel RX,,,,,0x30 - Call Progress - Test,,,,,,,,,,,,86,,
7/03/2014 18:39:56.673,35200217,SITADP (3047),IOR-3730-21000,IOR,305,,6,C-Channel TX,,,,,0x30 - Call Progress - Test,,,,,,,,,,,,,,
7/03/2014 18:39:56.703,35200217,SITADP (3047),IOR-373E-21000,IOR,305,,6,C-Channel TX,,,,,0x30 - Call Progress - Test,,,,,,,,,,,,,,
7/03/2014 18:39:56.741,35200217,SITADP (3047),IOR-373E-21000,IOR,305,,6,C-Channel RX,,,,,0x30 - Call Progress - Test,,,,,,,,,,,,86,,
